Reviewer_ID,Reviewer_Type,Location,Date,Product_Name,Price_in_INR,Price_in_EURO,Rating,Review_Title,Review_Text
65573998,Certified Buyer,Proddatur,"Oct, 2021","realme GT Master Edition (Luna White, 256 GB)",29999,335.99,3,Decent product,Don't buy any product in smart upgrade plan in Flipkart.  My experience is very bad.
75277544,Certified Buyer,Kanpur,"Dec, 2021","realme GT Master Edition (Luna White, 256 GB)",29999,335.99,4,Delightful,"Battery backup is not good, phone is awesome, performance is good, camera good"
63417430,Certified Buyer,Palghar District,"Dec, 2021","realme GT Master Edition (Luna White, 256 GB)",29999,335.99,5,Terrific,nice good😊
31243564,Certified Buyer,Tindivanam,"Oct, 2021","realme GT Master Edition (Luna White, 256 GB)",29999,335.99,1,Absolute rubbish!,"Worst battery i had ever seen , only 4-5 hours screen on time."
72085766,Certified Buyer,Patna,"Oct, 2021","realme GT Master Edition (Luna White, 256 GB)",29999,335.99,5,Super!,Lovely Phone for this budget. And Image quality is superb.
53707612,Certified Buyer,Nagpur,"Dec, 2021","realme GT Master Edition (Luna White, 256 GB)",29999,335.99,5,Brilliant,Awesome 😎😎👍
65731322,Certified Buyer,Bargarh,"Oct, 2021","realme GT Master Edition (Luna White, 256 GB)",29999,335.99,4,Good quality product,Everything is good in this price segment. Only reason is giving 4 star due to battery backup. U need to charge 2 times in a day if u r using internet all time in a day. Quick charging is too good but battery backup is not good.
18975562,Certified Buyer,Giridih,"Dec, 2021","realme GT Master Edition (Luna White, 256 GB)",29999,335.99,5,Excellent,Very good
16963408,Certified Buyer,Saharsa District,"Oct, 2021","realme GT Master Edition (Luna White, 256 GB)",29999,335.99,5,Awesome,Superb phone 👍
86652467,Certified Buyer,Bengaluru,"Dec, 2021","realme GT Master Edition (Luna White, 256 GB)",29999,335.99,4,Pretty good,Good but battery performance is not that much good
11197947,Certified Buyer,Madurai,"Dec, 2021","realme GT Master Edition (Luna White, 256 GB)",29999,335.99,4,Wonderful,"I was using this product from Deepavali, I bought this applying various offers. around 21-22k. Mobile is lengthy compared to Redmi and breadth is small compared to Redmi. Backcover is grey, good one. Good to use. Call recording option won't work as expected due to some Android OS version compatibility. It will tell, Call is being recorded, little annoying.Sound is clear and louder. Good screen.Display is good, depth or definition is fine.Call hearing decibel enough."
48052948,Certified Buyer,Davangere,"Dec, 2021","realme GT Master Edition (Luna White, 256 GB)",29999,335.99,4,Really Nice,Like
56385812,Certified Buyer,Mahagma,"Dec, 2021","realme GT Master Edition (Luna White, 256 GB)",29999,335.99,5,Worth every penny,Super quality
37521085,Certified Buyer,Sriperumbudur,"Oct, 2021","realme GT Master Edition (Luna White, 256 GB)",29999,335.99,5,Wonderful,"First Thanks to Flipkart. I got this phone in 19500 only and next day delivery before 18 hours. Very fast service like GT master edition. I am too happy with this purchase and worth for money. This mobile highlights following as5G dual simRAM 8gb and expansion upto 5gb120hz refresh rate and 360hz touch sence65w dart charge done 38mins full chargeSlim designSo, called as Master edition...."
29696308,Certified Buyer,Tiruchirappalli,"Oct, 2021","realme GT Master Edition (Luna White, 256 GB)",29999,335.99,4,Good choice,Worth for money with good exchange given by Flipkart.All good except battery backup but still manageable as will charge from 0 to 100% in just 26 minutes....Camera is also ok
79096607,Certified Buyer,Karimnagar,"Oct, 2021","realme GT Master Edition (Luna White, 256 GB)",29999,335.99,2,Expected a better product,Phone quality very bad after calling sound is guerre some disturbance is there. Some time phone calls are disconnected.Totally poor products
59835512,Certified Buyer,Meerut,"Dec, 2021","realme GT Master Edition (Luna White, 256 GB)",29999,335.99,5,Awesome,Beast Phone till 30K !! Excellent looks nd smoothly experience of near stock UI. Regular updates are there with amazing charging n customer support
97571894,Certified Buyer,Alwar,"Oct, 2021","realme GT Master Edition (Luna White, 256 GB)",29999,335.99,5,Highly recommended,Top
99730722,Certified Buyer,Hazaribagh,"Oct, 2021","realme GT Master Edition (Luna White, 256 GB)",29999,335.99,4,Good choice,I am interested this phone
28365885,Certified Buyer,Mumbai,"Oct, 2021","realme GT Master Edition (Luna White, 256 GB)",29999,335.99,5,Worth every penny,Best to get under 25k
45900546,Certified Buyer,South Twenty Four Parganas District,"Oct, 2021","realme GT Master Edition (Luna White, 256 GB)",29999,335.99,5,Classy product,Good
43725035,Certified Buyer,Raichur District,"Oct, 2021","realme GT Master Edition (Luna White, 256 GB)",29999,335.99,5,Perfect product!,Good
53844198,Certified Buyer,Rayagada,"Oct, 2021","realme GT Master Edition (Luna White, 256 GB)",29999,335.99,4,Nice product,Good nice product battery life last one day with moderate use.
42800110,Certified Buyer,Kuppam,"Oct, 2021","realme GT Master Edition (Luna White, 256 GB)",29999,335.99,3,Nice,Update in game space app
49295771,Certified Buyer,Dhanbad,"Oct, 2021","realme GT Master Edition (Luna White, 256 GB)",29999,335.99,4,Good quality product,I have been using this phone since last few weeks..will give it 3points out of 5 points. Battery gets discharged very frequently though the charger is a great help with very very fast charging. Display is smooth..camera is very basic and not so satisfying. Will post my full review once I use this phone for at least 1 month.
46386987,Certified Buyer,Gautam Buddha Nagar,"Dec, 2021","realme GT Master Edition (Luna White, 256 GB)",29999,335.99,5,Terrific purchase,Superb
21109230,Certified Buyer,Murshidabad District,"Oct, 2021","realme GT Master Edition (Luna White, 256 GB)",29999,335.99,4,Value-for-money,amazing mobile
56662305,Certified Buyer,Ambala,"Oct, 2021","realme GT Master Edition (Luna White, 256 GB)",29999,335.99,5,Must buy!,"Absolutely Stunning Design, More then Value for Money. I was using Nord for last 1 year. Clearly far better than 1 plus Nord."
66285926,Certified Buyer,Akkalkot,"Oct, 2021","realme GT Master Edition (Luna White, 256 GB)",29999,335.99,5,Worth every penny,Naic
91163608,Certified Buyer,Ajmer,"Oct, 2021","realme GT Master Edition (Luna White, 256 GB)",29999,335.99,5,Best in the market!,REALME MAKE ALWAYS BEST MOBILE PHONE I LIKE IT
34248101,Certified Buyer,Koch Bihar District,"Oct, 2021","realme GT Master Edition (Luna White, 256 GB)",29999,335.99,5,Classy product,"Just amazing,loved it"
16252227,Certified Buyer,Lucknow,"Dec, 2021","realme GT Master Edition (Luna White, 256 GB)",29999,335.99,4,Really Nice,After 6000 discount it's best in this price range. Battery and camera could be better but no complaints. Fast charger is amazing.
67683771,Certified Buyer,Kanchrapara,"Dec, 2021","realme GT Master Edition (Luna White, 256 GB)",29999,335.99,5,Simply awesome,"An awesome machine ... It's literally a powerhouse that is go on on and on .. camera fabulous, super amoled display is awesome, storage oh my god I can also fit in to that storage... Battery performance is not upto to mark although it is only 4300 mah... But it's ok... This phone has a lot of features inside it, you will amazed to explore one after another..."
15434796,Certified Buyer,Bengaluru,"Oct, 2021","realme GT Master Edition (Luna White, 256 GB)",29999,335.99,5,Great product,Very nice phone does the job
83546054,Certified Buyer,Kanchipuram,"Oct, 2021","realme GT Master Edition (Luna White, 256 GB)",29999,335.99,5,Wonderful,"Dart Charing is awesome, Design have premium feel, Camera is good, Got the best deal from Flipkart with exchange"
79658728,Certified Buyer,Surat,"Oct, 2021","realme GT Master Edition (Luna White, 256 GB)",29999,335.99,5,Awesome,Super
42467476,Certified Buyer,Edathala,"Oct, 2021","realme GT Master Edition (Luna White, 256 GB)",29999,335.99,5,Simply awesome,I am really happy buying this phone. Amazing display and excellent battery life. Outstanding charging
55220917,Certified Buyer,Ahmedabad,"Oct, 2021","realme GT Master Edition (Luna White, 256 GB)",29999,335.99,5,Awesome,I love the phone.and one secrect feature is 3 gb expandable rom is very good.Camera result was altimate.Display touch and vision was good.
70059040,Certified Buyer,Pune,"Dec, 2021","realme GT Master Edition (Luna White, 256 GB)",29999,335.99,3,Decent product,"Camera good, performance good,Battery discharge very quickly hardly stands for 5-6 hrs even actual use of Max 3-4 hrs.Slim and light weight mobile.Call disconnects frequently.Overall for those normal phone users this phone is good not for the Gamers."
86004287,Certified Buyer,Muzaffarnagar,"Oct, 2021","realme GT Master Edition (Luna White, 256 GB)",29999,335.99,4,Nice product,Nice phone
81643120,Certified Buyer,Hyderabad,"Oct, 2021","realme GT Master Edition (Luna White, 256 GB)",29999,335.99,4,Wonderful,Simply good
20645870,Certified Buyer,Banas Kantha District,"Dec, 2021","realme GT Master Edition (Luna White, 256 GB)",29999,335.99,4,Good choice,Using this phone since last 5 days and it's nice phone also good performance and screen is awesome battery is decent..
60938744,Certified Buyer,Indore,"Oct, 2021","realme GT Master Edition (Luna White, 256 GB)",29999,335.99,5,Fabulous!,Osm
87458349,Certified Buyer,Ahmadabad District,"Oct, 2021","realme GT Master Edition (Luna White, 256 GB)",29999,335.99,5,Super!,Amezing phone
16616976,Certified Buyer,Korba,"Oct, 2021","realme GT Master Edition (Luna White, 256 GB)",29999,335.99,5,Awesome,Good 😍
71273188,Certified Buyer,Ahmadabad District,"Oct, 2021","realme GT Master Edition (Luna White, 256 GB)",29999,335.99,1,Did not meet expectations,Its 15 days to use this mobile but after updating software i have huge hanging issue in the mobile. Too bad experience
14624953,Certified Buyer,New Delhi,"Dec, 2021","realme GT Master Edition (Luna White, 256 GB)",29999,335.99,5,Terrific,Overall its a very good phone in this budget..
94452736,Certified Buyer,Cuttack,"Oct, 2021","realme GT Master Edition (Luna White, 256 GB)",29999,335.99,1,Horrible,"15 days review1. Connectivity worst both wifi and mobile data2. Battery just avrage3. Performance Okay4. Value for money totally not5. Camera not up to the markBelieve Me I have used multiple high-end device and this is the worst , I suggest you to skip this phone"
26953173,Certified Buyer,New Delhi,"Oct, 2021","realme GT Master Edition (Luna White, 256 GB)",29999,335.99,4,Value-for-money,As per big billion day sale amount of 19K -complete value for money .....but not worth 26 or 27K .....then consider realme x7 max....much more value for money compared to this ....you will get better specs and build compared to this one but overall for under 20K category good phone
63939362,Certified Buyer,Jabalpur,"Oct, 2021","realme GT Master Edition (Luna White, 256 GB)",29999,335.99,4,Nice product,"Using this phone from past 20 daysTill now awesome experience in terms of display, performance, charging, gamingThe only reason i gave 4 star is because of cameraElse it would have been 5Camera is not upto the mark in the price rangeBut if you got this phone in sale, i got it for 17kThis phone is value for money"
94359221,Certified Buyer,Warangal,"Oct, 2021","realme GT Master Edition (Luna White, 256 GB)",29999,335.99,5,Must buy!,Very good mobile in this range
42906409,Certified Buyer,Polur,"Dec, 2021","realme GT Master Edition (Luna White, 256 GB)",29999,335.99,4,Good quality product,Nice
99960623,Certified Buyer,Ahmedabad,"Oct, 2021","realme GT Master Edition (Luna White, 256 GB)",29999,335.99,4,Delightful,"Review after 20days use:CONS :Pathetic front camera! 1 star only.I mean seriously you say 32mp Sony front camera & the result is just unacceptable.GIVEN THE PRICETAG we expect much more higher quality images.Back camera is also worth 2 star only.again because of its price we must get good camera results.Image quality is very very unnatural.I have Realme 5 pro & when I compare GT's pics with 5pro's pics, GT pics looks like we have added 10x beauty filter for skin.You just feel its ve..."
36812215,Certified Buyer,Pathanamthitta District,"Oct, 2021","realme GT Master Edition (Luna White, 256 GB)",29999,335.99,4,Very Good,"For the sale price it was a great deal.The device is best all rounder and mainly focus on performance rather than camera here. Camera is not so perfect but okish. Daylight performance of camera is good.Pros of the phone:*The display is great with 120Hz*3.5mm headphone jack*Good battery life and 65W Fast charging*Software, realme UI/Color OS is best and we'll optimized. It's one of the UI in top 5 for me. Now that Oxygen OS is going away OnePlus will also be using ColorOS.* Weight, it'..."
84380673,Certified Buyer,Ballia,"Oct, 2021","realme GT Master Edition (Luna White, 256 GB)",29999,335.99,5,Highly recommended,Superb
33150342,Certified Buyer,Nadia District,"Oct, 2021","realme GT Master Edition (Luna White, 256 GB)",29999,335.99,5,Terrific purchase,Everything was fine. except battery life 🥲
98795896,Certified Buyer,Narnaul,"Oct, 2021","realme GT Master Edition (Luna White, 256 GB)",29999,335.99,5,Best in the market!,Going good
66091412,Certified Buyer,Gurugram,"Oct, 2021","realme GT Master Edition (Luna White, 256 GB)",29999,335.99,5,Classy product,"Camera, Performance, Display, Charging Speed everything is good, Overall this phone is very good for daily use interesting part is phone gets fully charge within just 30 min"
21988502,Certified Buyer,Nanded District,"Oct, 2021","realme GT Master Edition (Luna White, 256 GB)",29999,335.99,5,Super!,It is a great product and  has a very slim and nice body  and it doesn't heat like other phones and the gaming performance is best nad camera quality is also good and it contains so many features as well as nfc band also and a very nice battery life and it takes 15 to 20 minutes only to full charge so I will suggest that it is a good product from realme and Flipkart thanks for such a great product
30711821,Certified Buyer,Araria,"Dec, 2021","realme GT Master Edition (Luna White, 256 GB)",29999,335.99,5,Best in the market!,Excellent click
92731670,Certified Buyer,Hosur,"Oct, 2021","realme GT Master Edition (Luna White, 256 GB)",29999,335.99,4,Pretty good,Ok
70958172,Certified Buyer,Draksharamam,"Oct, 2021","realme GT Master Edition (Luna White, 256 GB)",29999,335.99,4,Nice product,Super
39385639,Certified Buyer,Kolkata,"Dec, 2021","realme GT Master Edition (Luna White, 256 GB)",29999,335.99,1,Waste of money!,AFTER 3 MONTH BATTERY FAILURE
38027170,Certified Buyer,Bhusawal,"Oct, 2021","realme GT Master Edition (Luna White, 256 GB)",29999,335.99,5,Classy product,Mini Flagship Phone
83274804,Certified Buyer,Krishnanagar,"Oct, 2021","realme GT Master Edition (Luna White, 256 GB)",29999,335.99,4,Pretty good,Good.
97459064,Certified Buyer,Kolkata,"Oct, 2021","realme GT Master Edition (Luna White, 256 GB)",29999,335.99,4,Very Good,Nice
82539113,Certified Buyer,Marigaon,"Oct, 2021","realme GT Master Edition (Luna White, 256 GB)",29999,335.99,5,Simply awesome,8/128 gb varient is at just 20k ...killer deal but camera is very poor in low light and indoor condition...and battery backup is very average ...rest features are very good. Design is very unique and beautiful....overall satisfied but camera need to improve ✌️✌️
71807461,Certified Buyer,Mubarakpur,"Oct, 2021","realme GT Master Edition (Luna White, 256 GB)",29999,335.99,5,Best in the market!,Good one ☺️
44568068,Certified Buyer,Manavadar,"Dec, 2021","realme GT Master Edition (Luna White, 256 GB)",29999,335.99,5,Super!,Best superbb.
31384927,Certified Buyer,Adampur,"Oct, 2021","realme GT Master Edition (Luna White, 256 GB)",29999,335.99,5,Terrific,Amazing product
58655391,Certified Buyer,Hyderabad,"Oct, 2021","realme GT Master Edition (Luna White, 256 GB)",29999,335.99,4,Value-for-money,"Loads of features and customisation options. Loved the display but battery backup is average. No heating issues, charging is super fast. Good deal under 20k 👍"
58756617,Certified Buyer,Vadodara,"Dec, 2021","realme GT Master Edition (Luna White, 256 GB)",29999,335.99,4,Good choice,Good
49713807,Certified Buyer,Bhubaneswar,"Oct, 2021","realme GT Master Edition (Luna White, 256 GB)",29999,335.99,5,Wonderful,Value for money
86801932,Certified Buyer,Udumalaipettai,"Oct, 2021","realme GT Master Edition (Luna White, 256 GB)",29999,335.99,4,Delightful,Overall a good phone at this price
77621462,Certified Buyer,Pune,"Dec, 2021","realme GT Master Edition (Luna White, 256 GB)",29999,335.99,5,Great product,"Really loving it. Performs well on my 300 Mbps fiber line through Wifi. Downloads large files very quickly over P2P. Utilises the entire bandwidth. With 256 gb storage, this phone is perfect for downloading. It is smart and fast with all the networks."
46122761,Certified Buyer,Noida,"Dec, 2021","realme GT Master Edition (Luna White, 256 GB)",29999,335.99,4,Wonderful,"Camera is  average, Battery life is very less, dual speaker would have been better.Everything else is good."
75494969,Certified Buyer,Jashpur District,"Oct, 2021","realme GT Master Edition (Luna White, 256 GB)",29999,335.99,5,Super!,"Awsm handset,value for money...nice exchange rate...go for it"
77553666,Certified Buyer,Guntur,"Oct, 2021","realme GT Master Edition (Luna White, 256 GB)",29999,335.99,5,Simply awesome,Amasing
16948484,Certified Buyer,Utraula,"Oct, 2021","realme GT Master Edition (Luna White, 256 GB)",29999,335.99,5,Brilliant,I'm so happy
32271325,Certified Buyer,Leh,"Oct, 2021","realme GT Master Edition (Luna White, 256 GB)",29999,335.99,4,Value-for-money,Nice phone overall nice pakage
75022858,Certified Buyer,Varanasi,"Oct, 2021","realme GT Master Edition (Luna White, 256 GB)",29999,335.99,4,Good choice,Nice phone
87610305,Certified Buyer,Mathura District,"Oct, 2021","realme GT Master Edition (Luna White, 256 GB)",29999,335.99,4,Good quality product,"Phone is extremely good it is much better than 1+ Nord 2 as it have a top notch display, powerful processor and great multimedia experience with online nique and light weight design."
78143669,Certified Buyer,Vellore,"Oct, 2021","realme GT Master Edition (Luna White, 256 GB)",29999,335.99,5,Best in the market!,Awesome price and offer
59526276,Certified Buyer,Rajgarh Rajgarh District,"Oct, 2021","realme GT Master Edition (Luna White, 256 GB)",29999,335.99,1,Unsatisfactory,The Battery is worst it's like 1800mah instead of 4500mah just work for 5 hr only
35168536,Certified Buyer,Karimnagar District,"Oct, 2021","realme GT Master Edition (Luna White, 256 GB)",29999,335.99,3,Just okay,Google dailer and call recorder not good
43400869,Certified Buyer,Damanjodi,"Dec, 2021","realme GT Master Edition (Luna White, 256 GB)",29999,335.99,5,Classy product,Great model
16018173,Certified Buyer,Hyderabad,"Oct, 2021","realme GT Master Edition (Luna White, 256 GB)",29999,335.99,1,Unsatisfactory,Iam not happy Mobail hanging
55757977,Certified Buyer,Rayachoti,"Oct, 2021","realme GT Master Edition (Luna White, 256 GB)",29999,335.99,5,Great product,Mobile Has Great Quality Greater Charger And Great Stores Battery And Nice Using Battery Selfie Is Good Excellent Mobile Buy It Brothers Ok.....................
28705972,Certified Buyer,Dehradun,"Oct, 2021","realme GT Master Edition (Luna White, 256 GB)",29999,335.99,5,Excellent Hardware and Okish Software,Excellent product but facing huge drain issue which is most probably software issue other than than device is perfect but no support for devs from realme kernel source is not out for now so you will have to stick with realmeme ui ):
51074982,Certified Buyer,Amritsar,"Oct, 2021","realme GT Master Edition (Luna White, 256 GB)",29999,335.99,5,Worth every penny,Phone is osm bettry backup is good camera click nice pictures go for it
11893138,Certified Buyer,Bhopal,"Dec, 2021","realme GT Master Edition (Luna White, 256 GB)",29999,335.99,5,Awesome,Battery drains fast if you use it vigorously but plus point is it charges really fast .. and the camera is amazing performance is amazing can go for it if looking for a good camera performance phone
77151883,Certified Buyer,Surat,"Oct, 2021","realme GT Master Edition (Luna White, 256 GB)",29999,335.99,5,Mind-blowing purchase,Good product. Value of money for limited time. Super have fun go ahead and enjoy it.
80728072,Certified Buyer,Jhunjhunu,"Dec, 2021","realme GT Master Edition (Luna White, 256 GB)",29999,335.99,5,Classy product,Good product fast service
61476365,Certified Buyer,Pune,"Oct, 2021","realme GT Master Edition (Luna White, 256 GB)",29999,335.99,4,Good choice,I bought this for 15449 with exchange of redmi note 5 pro & at this price range this is one of the best deal. Go for it. Best offer from Flipkart. Value for money 💰
68660154,Certified Buyer,Jagraon,"Oct, 2021","realme GT Master Edition (Luna White, 256 GB)",29999,335.99,5,Great product,It's value for money
73261401,Certified Buyer,Narasaraopet,"Dec, 2021","realme GT Master Edition (Luna White, 256 GB)",29999,335.99,3,Decent product,Not reach the expectations
28061930,Certified Buyer,Rampur,"Oct, 2021","realme GT Master Edition (Luna White, 256 GB)",29999,335.99,3,Nice,"Even after sg 778 ,I noticed  2-3 times in a day it fridges(8gb variant).. Battery had to be bigger..ram had to be of faster version..rest is all ok"
55056900,Certified Buyer,East District,"Dec, 2021","realme GT Master Edition (Luna White, 256 GB)",29999,335.99,5,Great product,Good product
74828539,Certified Buyer,Ghaziabad,"Oct, 2021","realme GT Master Edition (Luna White, 256 GB)",29999,335.99,4,Pretty good,"Good phone but realme somehow miss on user interface experience, having many bloatware in this price bracket .plz try to give clear and bug free user interface ..need software update for this"
33801849,Certified Buyer,Raiganj,"Dec, 2021","realme GT Master Edition (Luna White, 256 GB)",29999,335.99,5,Awesome,Value For Money...Display Is Amazing....Camera And Performance Is Also Very Good ..
48340970,Certified Buyer,Godhra,"Dec, 2021","realme GT Master Edition (Luna White, 256 GB)",29999,335.99,5,Brilliant,amazing wonderful
68502186,Certified Buyer,Ahmedabad,"Oct, 2021","realme GT Master Edition (Luna White, 256 GB)",29999,335.99,5,Super!,1. Very good price to performance ratio.2. Very fast and responsive indisplay fingerprint sensor.3. The back cover is also of good quality.4. Very very fast charging.5. Very light weight when compared to other smart phones of this range.
56096838,Certified Buyer,Surat,"Dec, 2021","realme GT Master Edition (Luna White, 256 GB)",29999,335.99,5,Awesome,I can say it's the best smartphone in this category. Very fast and amazing experience. The most fascinating feature of this phone is the Haptic response which is comparable to iPhone. Charging is also very fast. The phone is very light in weight and easy to carry even with the case. I just love this one.
81670049,Certified Buyer,Neemuch,"Oct, 2021","realme GT Master Edition (Luna White, 256 GB)",29999,335.99,5,Worth every penny,Best buy under 20k
76322875,Certified Buyer,Agartala,"Oct, 2021","realme GT Master Edition (Luna White, 256 GB)",29999,335.99,2,Could be way better,"Camera back side third class like 5thosands phone ,front camera ok,display 4/5,Camera front 4/5and back 1/5, battery backup 3/5, battery charging 5/5,Sound through Speaker 3/5,sound through headphone 4/5,lag in this phone even if my moto 20 fusion normal application open quickly  than it,and moto software experience is awesome,even back cam  photo in moto is not good but sharp and far better compare to it ,it's back  cam photo is too soft."
54699790,Certified Buyer,Ahmedabad,"Dec, 2021","realme GT Master Edition (Luna White, 256 GB)",29999,335.99,2,Could be way better,Very Poor Battery Life In A Day I Charge 2 or 3  Time
55922620,Certified Buyer,Ballari,"Oct, 2021","realme GT Master Edition (Luna White, 256 GB)",29999,335.99,3,Just okay,"1.Display not even near Samsung m21 display.2.Battery drains too fast,heats a lot while charging,takes 10 to 15 minutes to cool.3.No sound on earphone while watching Netflix.4.Back or main camera is of poor quality some Omnivision sensor.5.Not worth than Rs 20000 only because of processor."
49897632,Certified Buyer,Sullurpet,"Oct, 2021","realme GT Master Edition (Luna White, 256 GB)",29999,335.99,3,Just okay,Nice phone but sounds was low
80040076,Certified Buyer,Bangalore Urban,"Oct, 2021","realme GT Master Edition (Luna White, 256 GB)",29999,335.99,3,Fair,"Battery drains quickly and phone gets heated even for normal usage, what's the use of spending so much of money and still face such issues"
14473611,Certified Buyer,Kandi,"Dec, 2021","realme GT Master Edition (Luna White, 256 GB)",29999,335.99,4,Worth the money,"3 days experience.Pros :  1. Amazing performance.2. Mind blowing display.3. Good camera.(not excellent, but ok)4. Nice disign.5. Super gaming.6. Butter smooth experience. No lags.7. Super fast charging.8. Light weight.Cons :1.  low quality sound experience.2. Few unwanted aaps.3. I will update later if found."
20216952,Certified Buyer,Bellary,"Oct, 2021","realme GT Master Edition (Luna White, 256 GB)",29999,335.99,1,Not recommended at all,Mobile gets heat after 1hr of usage and battery also drains very fast.Camera at 🌃 Night  mode is worst.
46756276,Certified Buyer,Dindigul,"Oct, 2021","realme GT Master Edition (Luna White, 256 GB)",29999,335.99,5,Worth every penny,Nice quality...Nice camera...Nice performance.....Display is low.....Value of money.......20999 rs( 8/128 )
11693422,Certified Buyer,Rajahmundry,"Oct, 2021","realme GT Master Edition (Luna White, 256 GB)",29999,335.99,4,Nice product,Nice mobile
73809882,Certified Buyer,Madhyamgram,"Dec, 2021","realme GT Master Edition (Luna White, 256 GB)",29999,335.99,5,Great product,Nice
25659132,Certified Buyer,Ongole,"Oct, 2021","realme GT Master Edition (Luna White, 256 GB)",29999,335.99,3,Fair,Not for value for money
78542111,Certified Buyer,Kodarma District,"Oct, 2021","realme GT Master Edition (Luna White, 256 GB)",29999,335.99,5,Simply awesome,Mobile is awesomeChanging is very fast I am satisfied with this mobile..Thanks to Flipkart..
93445590,Certified Buyer,Mumbai,"Dec, 2021","realme GT Master Edition (Luna White, 256 GB)",29999,335.99,5,Terrific purchase,Superb mobile
74181141,Certified Buyer,Bellampalle,"Oct, 2021","realme GT Master Edition (Luna White, 256 GB)",29999,335.99,1,Not recommended at all,Selfie was blur when your are in vehcle. Or in motion .. that is the problem and remaining all features are good .. ai effect color modulation .. little bit heating araised when you're using in gt mode .. battery consumes when you're using music application nd games.. more over battery performance is ok for normal users but not for heavy users
98140594,Certified Buyer,Yelamanchili,"Oct, 2021","realme GT Master Edition (Luna White, 256 GB)",29999,335.99,1,Horrible,Battery issues
48319997,Certified Buyer,Mahagma,"Oct, 2021","realme GT Master Edition (Luna White, 256 GB)",29999,335.99,5,Must buy!,Nice
80433979,Certified Buyer,Varanasi,"Oct, 2021","realme GT Master Edition (Luna White, 256 GB)",29999,335.99,5,Worth every penny,"Nice phone,"
74995070,Certified Buyer,Hosur,"Dec, 2021","realme GT Master Edition (Luna White, 256 GB)",29999,335.99,5,Super!,Super
83598193,Certified Buyer,Ghaziabad,"Oct, 2021","realme GT Master Edition (Luna White, 256 GB)",29999,335.99,5,Worth every penny,"Excellent product quality and specs are amazing, wish it has 5k mah battery too"
44738925,Certified Buyer,Bengaluru,"Oct, 2021","realme GT Master Edition (Luna White, 256 GB)",29999,335.99,3,Does the job,After using 2 Week ReviewBattery 🔋 back up not much effective.Rest 💖💖Charging 33min 0 to 100%
85635632,Certified Buyer,Kalyan,"Oct, 2021","realme GT Master Edition (Luna White, 256 GB)",29999,335.99,4,Pretty good,Mobile is awesome but i face heating issue on 1day😐 all other spec's are also nice.
93792315,Certified Buyer,Gurugram,"Oct, 2021","realme GT Master Edition (Luna White, 256 GB)",29999,335.99,5,Best in the market!,Very nice phone
45163028,Certified Buyer,Datia,"Oct, 2021","realme GT Master Edition (Luna White, 256 GB)",29999,335.99,4,Nice product,Value for money bettery is average
71309644,Certified Buyer,Noida,"Dec, 2021","realme GT Master Edition (Luna White, 256 GB)",29999,335.99,5,Terrific,Camera - 3/5Battery -3.5/5 Display -4/5Aesthetics - 4/5Performance -4/5Valueformoney -3.5/5
19807684,Certified Buyer,Boudh,"Oct, 2021","realme GT Master Edition (Luna White, 256 GB)",29999,335.99,2,Bad quality,CAMERA QUALITY IS NOT SO GOOD
63234354,Certified Buyer,Haora District,"Oct, 2021","realme GT Master Edition (Luna White, 256 GB)",29999,335.99,5,Terrific purchase,"No IR BLASTER,This is only the drawback .... Otherwise all are good with this phone."
25879307,Certified Buyer,Bhatpara,"Oct, 2021","realme GT Master Edition (Luna White, 256 GB)",29999,335.99,5,Super!,Phone is excellent but for protection at this price segment they must given gorilla glass protection atleast overall phone is awesome.• Good display with Samoled 120HZ. Good connectivity but (Note: there is no carrier aggregation there might be ota update in future)Brilliant camraGood performance (note: no 90 fps support might be if will come )No stereo speaker but loud.Overall awesome device 👍
93461253,Certified Buyer,Bengaluru,"Dec, 2021","realme GT Master Edition (Luna White, 256 GB)",29999,335.99,4,Good quality product,Average cemera decent clarity but performance is Good Display is Good charging is very fast but battery life is Average. If you are a normal user then no issues.
77812707,Certified Buyer,Meerut,"Oct, 2021","realme GT Master Edition (Luna White, 256 GB)",29999,335.99,3,Just okay,It's average phone
88736024,Certified Buyer,Faridabad,"Oct, 2021","realme GT Master Edition (Luna White, 256 GB)",29999,335.99,5,Mind-blowing purchase,Good good
58148454,Certified Buyer,Mumbai,"Dec, 2021","realme GT Master Edition (Luna White, 256 GB)",29999,335.99,4,Wonderful,Thanks
16124022,Certified Buyer,Muzaffarpur,"Oct, 2021","realme GT Master Edition (Luna White, 256 GB)",29999,335.99,5,Fabulous!,Very good work phone and touch working cool
56029436,Certified Buyer,New Delhi,"Oct, 2021","realme GT Master Edition (Luna White, 256 GB)",29999,335.99,1,Not recommended at all,Chinese is chineseSecurity concerned people stay away from buying it because1. So many intrusive ads(even in inbuilt file manager it s**ks.)2. So many inbuilt unwanted Aps u can't uninstall3.large amount of background data use about 400mb in 10 hours (dont know what it is used for because all apps are already updated and no system update was available)4. Battery drains fast but sufficient for 1 day normal use. But not sufficient for gamers. But charging is as fast as advertised.Other th...
95329033,Certified Buyer,New Delhi,"Dec, 2021","realme GT Master Edition (Luna White, 256 GB)",29999,335.99,5,Mind-blowing purchase,Awesome
73217099,Certified Buyer,Hosur,"Oct, 2021","realme GT Master Edition (Luna White, 256 GB)",29999,335.99,5,Terrific,Awesome phone got on a great deal on BBDBut the packaging was very bad felt like it was repacked and sent
